monde,X
"""",
-,
M,
.,
Rocard,
",",
Parti,
Socialiste,
.,
,
id,'1403274284512972802
tweet,On ne peut pas et accueillir toute la misère du monde en prendre soin à grands coups de milliards et s’occuper de nos bébés placés qui EUX sont notre futur. L’État a clairement fait son choix! https://t.co/bbDFXivU26
seed,on ne peut pas accueillir toute la misère du monde
On,X
ne,X
peut,X
pas,X
et,I
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
en,I
prendre,I
soin,I
à,I
grands,I
coups,I
de,I
milliards,I
et,I
s,I
occuper,I
de,I
nos,I
bébés,I
placés,I
qui,I
EUX,I
sont,I
notre,I
futur,I
.,
L,
État,
a,
clairement,
fait,
son,
choix,
!,
https://t.co/bbDFXivU26,
,
id,'1432200722360242176
tweet,"@linaetguy1 On ne peut pas vouloir accueillir toute la misére du monde , et une fois qu'elle chez vous ne pas s'en accomoder . C'est pourtant ce que fait cette gauche dite humaniste , elle importe la misére chez nous , mais pas près de chez eux ! Basta ."
seed,on ne peut pas accueillir toute la misère du monde
@linaetguy1,
On,X
ne,X
peut,X
pas,X
vouloir,I
accueillir,X
toute,X
la,X
misére,X
du,X
monde,X
",",
et,
une,
fois,
qu,
elle,
chez,
vous,
ne,
pas,
s,
en,
accomoder,
.,
C,
est,
pourtant,
ce,
que,
fait,
cette,
gauche,
dite,
humaniste,
",",
elle,
importe,
la,
misére,
chez,
nous,
",",
mais,
pas,
près,
de,
chez,
eux,
!,
Basta,
.,
,
id,'1499497413245034499
tweet,"Nous sommes le 3 mars 2022, et vous vivez dans un pays où tous les journalistes qui ont passé 15 ans à vous expliquer que la France ne pouvait pas accueillir toute la misère du monde vous disent maintenant qu'on peut accueillir les ukrainiens, parce que bon, c'est pas des arabes."
seed,on ne peut pas accueillir toute la misère du monde
Nous,
sommes,
le,
3,
mars,
2022,
",",
et,
vous,
vivez,
dans,
un,
pays,
où,
tous,
les,
journalistes,
qui,
ont,
passé,
15,
ans,
à,
vous,
expliquer,
que,
la,S:on
France,S:on
ne,X
pouvait,X
pas,X
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
vous,
disent,
maintenant,
qu,
on,
peut,
accueillir,
les,
ukrainiens,
",",
parce,
que,
bon,
",",
c,
est,
pas,
des,
arabes,
.,
,
id,'1514166697099509763
tweet,"@j_colonafranch @AnthoSno @Gnougnou25 Exactement on ne peut malheureusement pas accueillir toute la misère du monde et ce n’est pas du racisme. Autre exemple les anglais, en reprenant le contrôle des frontières sont ils devenus de gros racistes d’extrême droite? J’ai lu le programme de MLP, rien de vraiment choquant"
seed,on ne peut pas accueillir toute la misère du monde
@j_colonafranch,
@AnthoSno,
@Gnougnou25,
Exactement,
on,X
ne,X
peut,X
malheureusement,I
pas,X
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
et,
ce,
n,
est,
pas,
du,
racisme,
.,
Autre,
exemple,
les,
anglais,
",",
en,
reprenant,
le,
contrôle,
des,
frontières,
sont,
ils,
devenus,
de,
gros,
racistes,
d,
extrême,
droite,
?,
J,
ai,
lu,
le,
programme,
de,
MLP,
",",
rien,
de,
vraiment,
choquant,
,
id,'1405169804605067264
tweet,@Blhot2 @JeanPeutPlus6 @ZX39019418 @MaitresseManu Ah oui si on est contre une immigration non contrôlée on est raciste. Je m’en fout de la couleur de peau ou de la provenance des immigrés. Ce que je souhaite c’est préserver notre mode et niveau de vie. On ne peut pas et ne veut pas accueillir toute la misère du monde!
seed,on ne peut pas accueillir toute la misère du monde
@Blhot2,
@JeanPeutPlus6,
@ZX39019418,
@MaitresseManu,
Ah,
oui,
si,
on,
est,
contre,
une,
immigration,
non,
contrôlée,
on,
est,
raciste,
.,
Je,
m,
en,
fout,
de,
la,
couleur,
de,
peau,
ou,
de,
la,
provenance,
des,
immigrés,
.,
Ce,
que,
je,
souhaite,
c,
est,
préserver,
notre,
mode,
et,
niveau,
de,
vie,
.,
On,X
ne,X
peut,X
pas,X
et,I
ne,I
veut,I
pas,I
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
!,
,
id,'1414294119367774219
tweet,@zaza33000 Euh je ne trouve pas c’est un tweet qui reflète malheureusement une triste réalité. Mais bon Zazou tu dois faire partie de ces gens qui pensent que l’on peut et doit accueillir toute la misère du monde. J’ai hâte qu’ils frappent à ta porte 😉
seed,on ne peut pas accueillir toute la misère du monde
@zaza33000,
Euh,
je,
ne,
trouve,
pas,
c,
est,
un,
tweet,
qui,
reflète,
malheureusement,
une,
triste,
réalité,
.,
Mais,
bon,
Zazou,
tu,
dois,
faire,
partie,
de,
ces,
gens,
qui,
pensent,
que,
l,
on,X
peut,X
et,I
doit,I
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
.,
J,
ai,
hâte,
qu,
ils,
frappent,
à,
ta,
porte,
😉,
,
id,'1588896049288351744
tweet,"@4kallaan @flyboat83 @BFMTV Quelle mort ? L Afrique du Nord n est pas en guerre à ce que je sache, on ne peut pas non plus être le seul pays à accueillir toute la misère du monde. Il y a bien assez à faire dans notre propre pays avant de vouloir jouer au philanthrope grand seigneur !!"
seed,on ne peut pas accueillir toute la misère du monde
@4kallaan,
@flyboat83,
@BFMTV,
Quelle,
mort,
?,
L,
Afrique,
du,
Nord,
n,
est,
pas,
en,
guerre,
à,
ce,
que,
je,
sache,
",",
on,X
ne,X
peut,X
pas,X
non,I
plus,I
être,I
le,I
seul,I
pays,I
à,I
accueillir,X
toute,X
la,X
misère,X
du,X
monde,X
.,
Il,
y,
a,
bien,
assez,
à,
faire,
dans,
notre,
propre,
pays,
avant,
de,
vouloir,
jouer,
au,
philanthrope,
grand,
seigneur,
!!,
,
id,'1530290162931990528
tweet,"@RenaudTarlet Et ces gens qui soutiennent Macron vont eux-aussi impactés par cette politique de destruction massive du modèle économique et social issu du CNR, des idéaux républicains etc."
seed,Arme de destruction massive
@RenaudTarlet,
Et,
ces,
gens,
qui,
soutiennent,
Macron,
vont,
eux-aussi,
impactés,
par,
cette,
politique,S:arme
de,X
destruction,X
massive,X
du,
modèle,
économique,
et,
social,
issu,
du,
CNR,
",",
des,
idéaux,
républicains,
etc,
.,
,
id,'1581715823697141761
tweet,"@TataYoyo_1ere Mais qu'attendent donc la #NUPES et toutes ces ONG de destruction massive pour enfin revendiquer le droit de cuissage, ou une dotation de quelques vierges, pour tout migrant illégal qui arriverait en #France?  Un accueil digne pour ces pauvres gens, serait la moindre des choses."
seed,Arme de destruction massive
@TataYoyo_1ere,
Mais,
qu,
attendent,
donc,
la,
#NUPES,
et,
toutes,
ces,
ONG,S:arme
de,X
destruction,X
massive,X
pour,
enfin,
revendiquer,
le,
droit,
de,
cuissage,
",",
ou,
une,
dotation,
de,
quelques,
vierges,
",",
pour,
tout,
migrant,
illégal,
qui,
arriverait,
en,
#France,
?,
Un,
accueil,
digne,
pour,
ces,
pauvres,
gens,
",",
serait,
la,
moindre,
des,
choses,
.,
,
id,'1610080346904875008
tweet,Terrible !Ces gens là sont nos pires ennemis : cette oligarchie mondialiste qui se trouve dans tous ces pays qui ont participé à cette mascarade criminelle. Ceux-ci ont utilisé les pays à leur solde comme instrument de destruction massive contre les peuples d’y trouvant:tromperie https://t.co/7G5U6x8QXP
seed,Arme de destruction massive
Terrible,
!,
Ces,
gens,
là,
sont,
nos,
pires,
ennemis,
:,
cette,
oligarchie,
mondialiste,
qui,
se,
trouve,
dans,
tous,
ces,
pays,
qui,
ont,
participé,
à,
cette,
mascarade,
criminelle,
.,
Ceux-ci,
ont,
utilisé,
les,
pays,
à,
leur,
solde,
comme,
instrument,S:arme
de,X
destruction,X
massive,X
contre,
les,
peuples,
d,
y,
trouvant,
:,
tromperie,
https://t.co/7G5U6x8QXP,
,
id,'1430446094446641155
tweet,@MarcGalvez8 @sparkofclarity @lrestistant73 Libre à vous !!! Vous le payerais... Peut être plus tard... Ou pas... On verras bien... Le temps au temps... 🤔J attend ce moment là..!!
seed,laisser le temps au temps
@MarcGalvez8,
@sparkofclarity,
@lrestistant73,
Libre,
à,
vous,
!!!,
Vous,
le,
payerais,
...,
Peut,
être,
plus,
tard,
...,
Ou,
pas,
...,
On,
verras,
bien,
...,
Le,X
temps,X
au,X
temps,X
...,
🤔J,
attend,
ce,
moment,
là,
..!!,
,
id,'1442035996560969729
tweet,"@sakoyko Mais ouiiii, ca coule d'eau de source mdr"
seed,coule de source
@sakoyko,
Mais,
ouiiii,
",",
ca,
coule,X
d,I
eau,I
de,X
source,X
mdr,
,
id,'1514947406063968261
tweet,"@LePackDeau Le mec a peur que les grands méchants patrons utilisent le pied dans la porte pour faire travailler les pauvres employés plus, mais diminuer les salaires unilatéralement par le saccage monétaire c'est OK 🤭"
seed,mettre un pied dans la porte
@LePackDeau,
Le,
mec,
a,
peur,
que,
les,
grands,
méchants,
patrons,
utilisent,S:mettre
le,S:un
pied,X
dans,X
la,X
porte,X
pour,
faire,
travailler,
les,
pauvres,
employés,
plus,
",",
mais,
diminuer,
les,
salaires,
unilatéralement,
par,
le,
saccage,
monétaire,
c,
est,
OK,
🤭,
,
id,'1523907198430109698
tweet,@PrunetteTV Ce qui me fait le plus peur c’est que ces gens sont en trains de se rassembler et organiser en Europe. Ils ont mis un bon pied dans la porte avec Zemmour et vont tenter de l’enfoncer avec Marion Mareshal LePen.
seed,mettre un pied dans la porte
@PrunetteTV,
Ce,
qui,
me,
fait,
le,
plus,
peur,
c,
est,
que,
ces,
gens,
sont,
en,
trains,
de,
se,
rassembler,
et,
organiser,
en,
Europe,
.,
Ils,
ont,
mis,X
un,X
bon,I
pied,X
dans,X
la,X
porte,X
avec,
Zemmour,
et,
vont,
tenter,
de,
l,
enfoncer,
avec,
Marion,
Mareshal,
LePen,
.,
,
id,'1560702914200571904
tweet,"Moi : *cherche une recette de cuisine* L’auteurice : il y a bien longtemps, dans une galaxie très très lointaine…"
seed,"Il y a bien longtemps, dans une galaxie lointaine, très lointaine"
Moi,
:,
*cherche,
une,
recette,
de,
cuisine*,
L,
auteurice,
:,
il,X
y,X
a,X
bien,X
longtemps,X
",",X
dans,X
une,X
galaxie,X
très,X
très,I
lointaine…,X
,
id,'1557356317517533188
tweet,Il y a bien longtemps dans une galaxie lointaine... très loin lointaine   #tweetcommeunmoorish https://t.co/8MK2f9bnX7 https://t.co/OVPs5hSj1z
seed,"Il y a bien longtemps, dans une galaxie lointaine, très lointaine"
Il,X
y,X
a,X
bien,X
longtemps,X
dans,X
une,X
galaxie,X
lointaine,X
https://t.co/8MK2f9bnX7,
très,X
loin,I
lointaine,X
#tweetcommeunmoorish,
https://t.co/OVPs5hSj1z,
...,
,
id,'1383503595035717632
tweet,"NOUVEAUTE / Sinaïve, Dasein EP (Buddy Records) / Reprise Party (Langue Pendue) Il y a bien longtemps, dans une très petite galaxie fort lointaine, nous nous battions au sujet de l’usage de la langue française dans un contexte noisy pop. Par @EtienneGreib  https://t.co/e4QHjnWGqS"
seed,"Il y a bien longtemps, dans une galaxie lointaine, très lointaine"
NOUVEAUTE,
/,
Sinaïve,
",",
Dasein,
EP,
(,
Buddy,
Records,
),
/,
Reprise,
Party,
(,
Langue,
Pendue,
),
Il,X
y,X
a,X
bien,X
longtemps,X
",",X
dans,X
une,X
très,I
petite,I
galaxie,I
fort,S:très
lointaine,X
",",
nous,
nous,
battions,
au,
sujet,
de,
l,
usage,
de,
la,
langue,
française,
dans,
un,
contexte,
noisy,
pop,
.,
Par,
@EtienneGreib,
https://t.co/e4QHjnWGqS,
,
id,'1586627821988098050
tweet,"@DangoAri @darkjabberwock Il y a bien longtemps dans une très lointaine galaxie…  https://t.co/U18sdJE600   On a qu’à dire que je faisais du ""dev"" en 1996. https://t.co/G2aRG1jdlL"
seed,"Il y a bien longtemps, dans une galaxie lointaine, très lointaine"
@DangoAri,
@darkjabberwock,
Il,X
y,X
a,X
bien,X
longtemps,X
dans,X
une,X
très,X
lointaine,X
galaxie…,X
https://t.co/U18sdJE600,
On,
a,
qu,
à,
dire,
que,
je,
faisais,
du,
"""",
dev,
"""",
en,
1996,
.,
https://t.co/G2aRG1jdlL,
,
id,'1347577681446105089
tweet,@SylvieDUH @andrebercoff @EmmanuelMacron C’est mon projeeeet?
seed,C'est mon projet
@SylvieDUH,
@andrebercoff,
@EmmanuelMacron,
C,X
est,X
mon,X
projeeeet,X:intonation
?,
,
id,'1423197253762756608
tweet,Quand il a hurlé c’est mon  projeeeet je me suis dit c’est un malade. Et voilà ! https://t.co/Cb1sOxnShC
seed,C'est mon projet
Quand,
il,
a,
hurlé,
c,X
est,X
mon,X
projeeeet,X:intonation
je,
me,
suis,
dit,
c,
est,
un,
malade,
.,
Et,
voilà,
!,
https://t.co/Cb1sOxnShC,
,
id,'1598390523009667072
tweet,@jfjfrancois1 @ZemmourEric C’est mon projeeeet
seed,C'est mon projet
@jfjfrancois1,
@ZemmourEric,
C,X
est,X
mon,X
projeeeet,X:intonation
,
id,'1605352640769953792
tweet,@Pascalpassement @franceinter @Sonia_Devillers Le Louvre en 2122. C'est mon PROJEEEET.
seed,C'est mon projet
@Pascalpassement,
@franceinter,
@Sonia_Devillers,
Le,
Louvre,
en,
2122,
.,
C,X
est,X
mon,X
PROJEEEET,X:intonation
.,
